customer_id,first_booking_date,last_booking_date,total_bookings,total_revenue,average_booking_value,cohort_month,recency_days,repeat_booking_flag,active_span_days,booking_frequency,cohort_status
C000225,2025-10-23,2026-06-14,3.0,3315.27,1105.09,2025-10,191.0,1.0,234.0,0.38461538461538464,ACTIVE_COHORT_MEMBER
C000226,2025-11-28,2026-10-20,5.0,13313.98,2662.796,2025-11,63.0,1.0,326.0,0.460122699386503,ACTIVE_COHORT_MEMBER
C000227,2025-12-09,2026-08-22,5.0,17905.28,3581.0559999999996,2025-12,122.0,1.0,256.0,0.5859375,ACTIVE_COHORT_MEMBER
C000228,,,,,,,,,,,NO_BOOKING
C000229,2026-05-19,2026-10-16,2.0,5720.73,2860.365,2026-05,67.0,1.0,150.0,0.4,ACTIVE_COHORT_MEMBER
C000230,2026-09-01,2026-09-01,1.0,3861.66,3861.66,2026-09,112.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000231,,,,,,,,,,,NO_BOOKING
C000232,2025-12-17,2025-12-17,1.0,2888.87,2888.87,2025-12,370.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000233,2025-09-04,2026-09-07,3.0,7859.87,2619.9566666666665,2025-09,106.0,1.0,368.0,0.24456521739130432,ACTIVE_COHORT_MEMBER
C000234,2025-09-27,2025-09-27,1.0,3994.62,3994.62,2025-09,451.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000235,2026-01-16,2026-08-18,2.0,7603.7,3801.85,2026-01,126.0,1.0,214.0,0.2803738317757009,ACTIVE_COHORT_MEMBER
C000236,2025-09-22,2026-08-22,4.0,11780.86,2945.215,2025-09,122.0,1.0,334.0,0.3592814371257485,ACTIVE_COHORT_MEMBER
C000237,2025-12-06,2026-07-28,3.0,11809.93,3936.6433333333334,2025-12,147.0,1.0,234.0,0.38461538461538464,ACTIVE_COHORT_MEMBER
C000238,2025-11-12,2026-05-05,3.0,8539.57,2846.523333333333,2025-11,231.0,1.0,174.0,0.5172413793103449,ACTIVE_COHORT_MEMBER
C000239,2026-02-26,2026-03-20,2.0,8537.05,4268.525,2026-02,277.0,1.0,22.0,2.0,ACTIVE_COHORT_MEMBER
C000240,,,,,,,,,,,NO_BOOKING
C000241,2026-02-06,2026-05-28,2.0,4002.88,2001.44,2026-02,208.0,1.0,111.0,0.5405405405405405,ACTIVE_COHORT_MEMBER
C000242,2025-11-07,2026-12-02,5.0,12249.11,2449.822,2025-11,20.0,1.0,390.0,0.38461538461538464,ACTIVE_COHORT_MEMBER
C000243,2026-04-24,2026-10-03,3.0,7456.28,2485.4266666666667,2026-04,80.0,1.0,162.0,0.5555555555555555,ACTIVE_COHORT_MEMBER
C000244,2026-01-12,2026-06-07,2.0,3410.09,1705.045,2026-01,198.0,1.0,146.0,0.4109589041095891,ACTIVE_COHORT_MEMBER
C000245,2025-11-09,2026-04-10,3.0,3497.73,1165.91,2025-11,256.0,1.0,152.0,0.5921052631578948,ACTIVE_COHORT_MEMBER
C000246,,,,,,,,,,,NO_BOOKING
C000247,2026-05-20,2026-08-17,2.0,4014.91,2007.455,2026-05,127.0,1.0,89.0,0.6741573033707865,ACTIVE_COHORT_MEMBER
C000248,,,,,,,,,,,NO_BOOKING
C000249,,,,,,,,,,,NO_BOOKING
C000250,2025-12-24,2026-07-14,3.0,5419.379999999999,1806.4599999999998,2025-12,161.0,1.0,202.0,0.44554455445544555,ACTIVE_COHORT_MEMBER
C000251,2025-12-14,2026-09-22,4.0,9736.810000000001,2434.2025000000003,2025-12,91.0,1.0,282.0,0.425531914893617,ACTIVE_COHORT_MEMBER
C000252,,,,,,,,,,,NO_BOOKING
C000253,,,,,,,,,,,NO_BOOKING
C000254,2025-09-21,2026-08-28,4.0,13098.949999999999,3274.7374999999997,2025-09,116.0,1.0,341.0,0.3519061583577712,ACTIVE_COHORT_MEMBER
C000255,2026-06-04,2026-08-24,2.0,2558.6400000000003,1279.3200000000002,2026-06,120.0,1.0,81.0,0.7407407407407407,ACTIVE_COHORT_MEMBER
C000256,2025-09-07,2026-05-09,2.0,6042.98,3021.49,2025-09,227.0,1.0,244.0,0.24590163934426232,ACTIVE_COHORT_MEMBER
C000257,2026-08-09,2026-08-29,2.0,5986.53,2993.265,2026-08,115.0,1.0,20.0,2.0,ACTIVE_COHORT_MEMBER
C000258,2026-04-11,2026-04-11,1.0,1828.77,1828.77,2026-04,255.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000259,2026-03-18,2026-12-07,2.0,7318.91,3659.455,2026-03,15.0,1.0,264.0,0.22727272727272727,ACTIVE_COHORT_MEMBER
C000260,,,,,,,,,,,NO_BOOKING
C000261,2026-05-29,2026-05-29,1.0,1413.63,1413.63,2026-05,207.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000262,2025-11-15,2026-04-17,2.0,3845.98,1922.99,2025-11,249.0,1.0,153.0,0.3921568627450981,ACTIVE_COHORT_MEMBER
C000263,2026-07-17,2026-07-26,2.0,3665.69,1832.845,2026-07,149.0,1.0,9.0,2.0,ACTIVE_COHORT_MEMBER
C000264,,,,,,,,,,,NO_BOOKING
C000265,2025-11-24,2026-08-13,4.0,13717.380000000001,3429.3450000000003,2025-11,131.0,1.0,262.0,0.45801526717557256,ACTIVE_COHORT_MEMBER
C000266,,,,,,,,,,,NO_BOOKING
C000267,2025-12-31,2026-09-01,2.0,4516.78,2258.39,2025-12,112.0,1.0,244.0,0.24590163934426232,ACTIVE_COHORT_MEMBER
C000268,,,,,,,,,,,NO_BOOKING
C000269,2026-10-18,2026-10-18,1.0,2530.45,2530.45,2026-10,65.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000270,2025-09-02,2026-07-16,4.0,8736.23,2184.0575,2025-09,159.0,1.0,317.0,0.37854889589905366,ACTIVE_COHORT_MEMBER
C000271,2025-11-18,2026-08-19,3.0,6385.76,2128.5866666666666,2025-11,125.0,1.0,274.0,0.3284671532846716,ACTIVE_COHORT_MEMBER
C000272,2025-11-17,2026-06-27,3.0,8246.17,2748.7233333333334,2025-11,178.0,1.0,222.0,0.4054054054054054,ACTIVE_COHORT_MEMBER
C000273,2026-07-04,2026-07-27,2.0,2880.92,1440.46,2026-07,148.0,1.0,23.0,2.0,ACTIVE_COHORT_MEMBER
C000274,2026-02-14,2026-10-17,3.0,6031.21,2010.4033333333334,2026-02,66.0,1.0,245.0,0.3673469387755102,ACTIVE_COHORT_MEMBER
C000275,,,,,,,,,,,NO_BOOKING
C000276,2026-03-29,2026-08-11,2.0,2623.33,1311.665,2026-03,133.0,1.0,135.0,0.4444444444444444,ACTIVE_COHORT_MEMBER
C000277,2026-05-21,2026-06-24,2.0,8345.880000000001,4172.9400000000005,2026-05,181.0,1.0,34.0,1.7647058823529411,ACTIVE_COHORT_MEMBER
C000278,2026-01-04,2026-07-02,5.0,15769.57,3153.9139999999998,2026-01,173.0,1.0,179.0,0.8379888268156425,ACTIVE_COHORT_MEMBER
C000279,2026-09-18,2026-09-18,1.0,1703.43,1703.43,2026-09,95.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000280,2026-06-15,2026-06-15,1.0,1041.79,1041.79,2026-06,190.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000281,2025-12-25,2026-07-03,2.0,5285.18,2642.59,2025-12,172.0,1.0,190.0,0.31578947368421056,ACTIVE_COHORT_MEMBER
C000282,2026-03-11,2026-03-11,1.0,3418.54,3418.54,2026-03,286.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000283,2026-02-03,2026-08-27,3.0,8712.46,2904.153333333333,2026-02,117.0,1.0,205.0,0.43902439024390244,ACTIVE_COHORT_MEMBER
C000284,2025-10-08,2026-04-12,3.0,4680.7,1560.2333333333333,2025-10,254.0,1.0,186.0,0.48387096774193544,ACTIVE_COHORT_MEMBER
C000285,2026-05-03,2026-06-18,2.0,4301.73,2150.865,2026-05,187.0,1.0,46.0,1.3043478260869565,ACTIVE_COHORT_MEMBER
C000286,2026-01-01,2026-04-27,3.0,11957.259999999998,3985.7533333333326,2026-01,239.0,1.0,116.0,0.7758620689655172,ACTIVE_COHORT_MEMBER
C000287,,,,,,,,,,,NO_BOOKING
C000288,2026-03-29,2026-09-16,2.0,8638.27,4319.135,2026-03,97.0,1.0,171.0,0.3508771929824561,ACTIVE_COHORT_MEMBER
C000289,,,,,,,,,,,NO_BOOKING
C000290,2026-04-20,2026-04-20,1.0,2108.51,2108.51,2026-04,246.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000291,,,,,,,,,,,NO_BOOKING
C000292,,,,,,,,,,,NO_BOOKING
C000293,,,,,,,,,,,NO_BOOKING
C000294,,,,,,,,,,,NO_BOOKING
C000295,2025-12-07,2026-11-29,4.0,7867.67,1966.9175,2025-12,23.0,1.0,357.0,0.3361344537815126,ACTIVE_COHORT_MEMBER
C000296,,,,,,,,,,,NO_BOOKING
C000297,2025-09-09,2026-09-05,2.0,6885.719999999999,3442.8599999999997,2025-09,108.0,1.0,361.0,0.16620498614958448,ACTIVE_COHORT_MEMBER
C000298,2026-04-18,2026-04-18,1.0,3298.28,3298.28,2026-04,248.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000299,2026-01-18,2026-09-17,3.0,5798.549999999999,1932.8499999999997,2026-01,96.0,1.0,242.0,0.37190082644628103,ACTIVE_COHORT_MEMBER
C000300,2026-08-05,2026-08-05,1.0,2216.84,2216.84,2026-08,139.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000301,2026-05-27,2026-05-27,1.0,1164.55,1164.55,2026-05,209.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000302,2025-12-27,2026-07-21,2.0,4253.82,2126.91,2025-12,154.0,1.0,206.0,0.29126213592233013,ACTIVE_COHORT_MEMBER
C000303,2025-10-04,2026-02-04,2.0,5779.32,2889.66,2025-10,321.0,1.0,123.0,0.48780487804878053,ACTIVE_COHORT_MEMBER
C000304,,,,,,,,,,,NO_BOOKING
C000305,,,,,,,,,,,NO_BOOKING
C000306,2025-08-19,2026-09-11,3.0,7649.7,2549.9,2025-08,102.0,1.0,388.0,0.23195876288659795,ACTIVE_COHORT_MEMBER
C000307,2026-01-08,2026-04-05,2.0,6575.59,3287.795,2026-01,261.0,1.0,87.0,0.6896551724137931,ACTIVE_COHORT_MEMBER
C000308,2025-10-04,2026-04-28,2.0,2985.69,1492.845,2025-10,238.0,1.0,206.0,0.29126213592233013,ACTIVE_COHORT_MEMBER
C000309,2026-09-19,2026-09-19,1.0,4768.37,4768.37,2026-09,94.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000310,2026-01-11,2026-08-21,2.0,5290.92,2645.46,2026-01,123.0,1.0,222.0,0.27027027027027023,ACTIVE_COHORT_MEMBER
C000311,2025-12-11,2026-08-18,2.0,4706.88,2353.44,2025-12,126.0,1.0,250.0,0.24,ACTIVE_COHORT_MEMBER
C000312,2026-04-04,2026-04-04,1.0,2588.5,2588.5,2026-04,262.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000313,2025-10-30,2026-05-06,2.0,1793.15,896.575,2025-10,230.0,1.0,188.0,0.3191489361702128,ACTIVE_COHORT_MEMBER
C000314,2025-11-19,2026-08-21,2.0,8593.41,4296.705,2025-11,123.0,1.0,275.0,0.2181818181818182,ACTIVE_COHORT_MEMBER
C000315,2025-11-07,2026-01-28,2.0,6882.5599999999995,3441.2799999999997,2025-11,328.0,1.0,82.0,0.7317073170731707,ACTIVE_COHORT_MEMBER
C000316,,,,,,,,,,,NO_BOOKING
C000317,2026-04-24,2026-04-24,1.0,3745.49,3745.49,2026-04,242.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000318,2026-05-25,2026-08-17,2.0,3735.7200000000003,1867.8600000000001,2026-05,127.0,1.0,84.0,0.7142857142857143,ACTIVE_COHORT_MEMBER
C000319,,,,,,,,,,,NO_BOOKING
C000320,2026-05-09,2026-05-09,1.0,3021.37,3021.37,2026-05,227.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000321,2025-09-09,2026-06-29,3.0,10461.17,3487.056666666667,2025-09,176.0,1.0,293.0,0.3071672354948805,ACTIVE_COHORT_MEMBER
C000322,,,,,,,,,,,NO_BOOKING
C000323,2026-05-08,2026-05-08,1.0,4402.45,4402.45,2026-05,228.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000324,,,,,,,,,,,NO_BOOKING
C000325,2026-05-16,2026-10-07,2.0,6258.99,3129.495,2026-05,76.0,1.0,144.0,0.4166666666666667,ACTIVE_COHORT_MEMBER
C000326,2026-05-15,2026-05-15,1.0,573.83,573.83,2026-05,221.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000327,2026-04-12,2026-04-12,1.0,3820.25,3820.25,2026-04,254.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000328,2026-05-14,2026-06-10,2.0,4534.17,2267.085,2026-05,195.0,1.0,27.0,2.0,ACTIVE_COHORT_MEMBER
C000329,2025-09-06,2026-08-30,2.0,6558.37,3279.185,2025-09,114.0,1.0,358.0,0.16759776536312848,ACTIVE_COHORT_MEMBER
C000330,2025-11-03,2026-01-15,2.0,6713.0599999999995,3356.5299999999997,2025-11,341.0,1.0,73.0,0.8219178082191781,ACTIVE_COHORT_MEMBER
C000331,,,,,,,,,,,NO_BOOKING
C000332,2026-02-17,2026-07-21,2.0,5581.88,2790.94,2026-02,154.0,1.0,154.0,0.3896103896103896,ACTIVE_COHORT_MEMBER
C000333,2026-07-27,2026-07-27,1.0,1423.38,1423.38,2026-07,148.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000334,,,,,,,,,,,NO_BOOKING
C000335,2026-03-13,2026-03-13,1.0,2776.53,2776.53,2026-03,284.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000336,2025-12-22,2025-12-22,1.0,1588.16,1588.16,2025-12,365.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000337,2026-05-31,2026-05-31,1.0,2164.43,2164.43,2026-05,205.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000338,2026-07-07,2026-09-27,2.0,6156.16,3078.08,2026-07,86.0,1.0,82.0,0.7317073170731707,ACTIVE_COHORT_MEMBER
C000339,2026-05-28,2026-05-28,1.0,912.0,912.0,2026-05,208.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000340,2026-01-21,2026-01-21,1.0,1909.76,1909.76,2026-01,335.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000341,2026-01-22,2026-05-29,5.0,17146.11,3429.222,2026-01,207.0,1.0,127.0,1.1811023622047243,ACTIVE_COHORT_MEMBER
C000342,2026-01-03,2026-09-19,4.0,15194.939999999999,3798.7349999999997,2026-01,94.0,1.0,259.0,0.46332046332046334,ACTIVE_COHORT_MEMBER
C000343,2026-01-13,2026-07-24,3.0,11053.49,3684.4966666666664,2026-01,151.0,1.0,192.0,0.46875,ACTIVE_COHORT_MEMBER
C000344,2025-12-02,2026-08-23,3.0,8377.79,2792.596666666667,2025-12,121.0,1.0,264.0,0.3409090909090909,ACTIVE_COHORT_MEMBER
C000345,2026-04-24,2026-10-23,2.0,6165.3099999999995,3082.6549999999997,2026-04,60.0,1.0,182.0,0.32967032967032966,ACTIVE_COHORT_MEMBER
C000346,2026-03-14,2026-03-14,1.0,4551.85,4551.85,2026-03,283.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000347,,,,,,,,,,,NO_BOOKING
C000348,2026-02-26,2026-02-26,1.0,4454.92,4454.92,2026-02,299.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000349,2026-08-22,2026-10-24,2.0,3032.8599999999997,1516.4299999999998,2026-08,59.0,1.0,63.0,0.9523809523809523,ACTIVE_COHORT_MEMBER
C000350,,,,,,,,,,,NO_BOOKING
C000351,2026-01-03,2026-01-03,1.0,1925.17,1925.17,2026-01,353.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000352,2026-04-25,2026-04-25,1.0,1450.92,1450.92,2026-04,241.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000353,2026-05-10,2026-05-10,1.0,2851.32,2851.32,2026-05,226.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000354,,,,,,,,,,,NO_BOOKING
C000355,2026-03-24,2026-03-24,1.0,1152.23,1152.23,2026-03,273.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000356,2026-01-13,2026-11-07,3.0,11301.66,3767.22,2026-01,45.0,1.0,298.0,0.30201342281879195,ACTIVE_COHORT_MEMBER
C000357,2025-11-15,2026-11-30,2.0,5317.96,2658.98,2025-11,22.0,1.0,380.0,0.15789473684210528,ACTIVE_COHORT_MEMBER
C000358,2025-12-13,2026-05-24,2.0,3604.12,1802.06,2025-12,212.0,1.0,162.0,0.37037037037037035,ACTIVE_COHORT_MEMBER
C000359,2026-08-20,2026-08-20,1.0,952.39,952.39,2026-08,124.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000360,2026-08-12,2026-09-11,3.0,5676.95,1892.3166666666666,2026-08,102.0,1.0,30.0,3.0,ACTIVE_COHORT_MEMBER
C000361,,,,,,,,,,,NO_BOOKING
C000362,2026-08-03,2026-08-31,2.0,5454.87,2727.435,2026-08,113.0,1.0,28.0,2.0,ACTIVE_COHORT_MEMBER
C000363,2025-10-28,2026-03-24,2.0,5439.88,2719.94,2025-10,273.0,1.0,147.0,0.4081632653061224,ACTIVE_COHORT_MEMBER
C000364,2025-08-22,2026-05-13,2.0,5632.02,2816.01,2025-08,223.0,1.0,264.0,0.22727272727272727,ACTIVE_COHORT_MEMBER
C000365,2025-12-10,2026-06-05,4.0,13247.21,3311.8025,2025-12,200.0,1.0,177.0,0.6779661016949152,ACTIVE_COHORT_MEMBER
C000366,2025-10-23,2026-03-17,3.0,7687.76,2562.5866666666666,2025-10,280.0,1.0,145.0,0.6206896551724138,ACTIVE_COHORT_MEMBER
C000367,2026-07-07,2026-10-28,2.0,7798.26,3899.13,2026-07,55.0,1.0,113.0,0.5309734513274337,ACTIVE_COHORT_MEMBER
C000368,,,,,,,,,,,NO_BOOKING
C000369,2026-04-15,2026-07-26,3.0,5619.72,1873.24,2026-04,149.0,1.0,102.0,0.8823529411764706,ACTIVE_COHORT_MEMBER
C000370,2026-05-28,2026-09-06,2.0,4646.1,2323.05,2026-05,107.0,1.0,101.0,0.594059405940594,ACTIVE_COHORT_MEMBER
C000371,2026-03-26,2026-04-01,2.0,2735.08,1367.54,2026-03,265.0,1.0,6.0,2.0,ACTIVE_COHORT_MEMBER
C000372,2026-01-07,2026-04-03,3.0,8760.06,2920.02,2026-01,263.0,1.0,86.0,1.0465116279069768,ACTIVE_COHORT_MEMBER
C000373,2026-11-21,2026-11-25,2.0,4157.12,2078.56,2026-11,27.0,1.0,4.0,2.0,ACTIVE_COHORT_MEMBER
C000374,,,,,,,,,,,NO_BOOKING
C000375,2025-11-25,2026-09-16,4.0,13663.070000000002,3415.7675000000004,2025-11,97.0,1.0,295.0,0.4067796610169491,ACTIVE_COHORT_MEMBER
C000376,2026-04-11,2026-10-24,3.0,6434.17,2144.7233333333334,2026-04,59.0,1.0,196.0,0.45918367346938777,ACTIVE_COHORT_MEMBER
C000377,,,,,,,,,,,NO_BOOKING
C000378,2026-02-27,2026-05-27,2.0,3370.03,1685.015,2026-02,209.0,1.0,89.0,0.6741573033707865,ACTIVE_COHORT_MEMBER
C000379,2025-12-02,2026-09-18,2.0,5736.51,2868.255,2025-12,95.0,1.0,290.0,0.20689655172413796,ACTIVE_COHORT_MEMBER
C000380,2025-11-16,2025-11-16,1.0,4571.27,4571.27,2025-11,401.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000381,2026-01-04,2026-01-04,1.0,2204.62,2204.62,2026-01,352.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000382,,,,,,,,,,,NO_BOOKING
C000383,2026-01-20,2026-02-01,2.0,5573.75,2786.875,2026-01,324.0,1.0,12.0,2.0,ACTIVE_COHORT_MEMBER
C000384,2025-11-14,2026-09-02,3.0,12128.68,4042.8933333333334,2025-11,111.0,1.0,292.0,0.3082191780821918,ACTIVE_COHORT_MEMBER
C000385,2026-12-12,2026-12-12,1.0,2329.55,2329.55,2026-12,10.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000386,2026-08-07,2026-08-07,1.0,1414.88,1414.88,2026-08,137.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000387,2025-12-16,2026-08-25,3.0,7020.540000000001,2340.1800000000003,2025-12,119.0,1.0,252.0,0.35714285714285715,ACTIVE_COHORT_MEMBER
C000388,2026-07-02,2026-07-02,1.0,1729.93,1729.93,2026-07,173.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000389,2026-07-12,2026-07-12,1.0,4457.36,4457.36,2026-07,163.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000390,2026-06-02,2026-06-02,1.0,3140.22,3140.22,2026-06,203.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000391,2025-12-02,2026-03-30,2.0,1321.0300000000002,660.5150000000001,2025-12,267.0,1.0,118.0,0.5084745762711864,ACTIVE_COHORT_MEMBER
C000392,2025-09-22,2026-03-29,2.0,7068.66,3534.33,2025-09,268.0,1.0,188.0,0.3191489361702128,ACTIVE_COHORT_MEMBER
C000393,2025-09-30,2026-10-13,4.0,13335.349999999999,3333.8374999999996,2025-09,70.0,1.0,378.0,0.31746031746031744,ACTIVE_COHORT_MEMBER
C000394,2026-01-09,2026-01-09,1.0,1584.37,1584.37,2026-01,347.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000395,2026-08-17,2026-08-17,1.0,3407.32,3407.32,2026-08,127.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000396,2025-12-16,2026-06-30,3.0,7340.66,2446.8866666666668,2025-12,175.0,1.0,196.0,0.45918367346938777,ACTIVE_COHORT_MEMBER
C000397,2026-01-01,2026-01-01,1.0,3271.44,3271.44,2026-01,355.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000398,2025-12-16,2025-12-16,1.0,1333.07,1333.07,2025-12,371.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000399,2026-01-13,2026-01-13,1.0,1337.41,1337.41,2026-01,343.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000400,2026-03-04,2026-03-04,1.0,2777.64,2777.64,2026-03,293.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000401,2025-12-09,2026-10-28,2.0,4282.93,2141.465,2025-12,55.0,1.0,323.0,0.18575851393188852,ACTIVE_COHORT_MEMBER
C000402,2026-03-22,2026-03-22,1.0,2039.27,2039.27,2026-03,275.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000403,2026-02-01,2026-02-01,1.0,2509.62,2509.62,2026-02,324.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000404,2026-04-10,2026-05-03,2.0,3735.3,1867.65,2026-04,233.0,1.0,23.0,2.0,ACTIVE_COHORT_MEMBER
C000405,2025-10-15,2026-06-10,3.0,9850.53,3283.51,2025-10,195.0,1.0,238.0,0.37815126050420167,ACTIVE_COHORT_MEMBER
C000406,2026-02-24,2026-05-16,3.0,4103.1900000000005,1367.7300000000002,2026-02,220.0,1.0,81.0,1.111111111111111,ACTIVE_COHORT_MEMBER
C000407,2025-10-19,2026-06-24,4.0,10342.36,2585.59,2025-10,181.0,1.0,248.0,0.48387096774193544,ACTIVE_COHORT_MEMBER
C000408,2026-05-28,2026-05-28,1.0,4917.59,4917.59,2026-05,208.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000409,,,,,,,,,,,NO_BOOKING
C000410,2025-11-09,2025-11-09,1.0,2445.52,2445.52,2025-11,408.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000411,,,,,,,,,,,NO_BOOKING
C000412,,,,,,,,,,,NO_BOOKING
C000413,2026-06-11,2026-06-11,1.0,4843.19,4843.19,2026-06,194.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000414,2025-12-16,2026-05-29,2.0,8893.3,4446.65,2025-12,207.0,1.0,164.0,0.36585365853658536,ACTIVE_COHORT_MEMBER
C000415,,,,,,,,,,,NO_BOOKING
C000416,,,,,,,,,,,NO_BOOKING
C000417,,,,,,,,,,,NO_BOOKING
C000418,2025-12-15,2026-07-18,3.0,4816.36,1605.4533333333331,2025-12,157.0,1.0,215.0,0.41860465116279066,ACTIVE_COHORT_MEMBER
C000419,2026-04-20,2026-04-20,1.0,3437.86,3437.86,2026-04,246.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000420,2025-10-06,2026-09-21,4.0,11211.24,2802.81,2025-10,92.0,1.0,350.0,0.34285714285714286,ACTIVE_COHORT_MEMBER
C000421,,,,,,,,,,,NO_BOOKING
C000422,2025-11-18,2026-12-15,3.0,6375.1900000000005,2125.0633333333335,2025-11,7.0,1.0,392.0,0.22959183673469388,ACTIVE_COHORT_MEMBER
C000423,2025-09-20,2025-09-20,1.0,2534.06,2534.06,2025-09,458.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000424,2025-09-22,2025-12-31,2.0,6574.11,3287.055,2025-09,356.0,1.0,100.0,0.6,ACTIVE_COHORT_MEMBER
C000425,2025-10-14,2026-09-25,2.0,4532.54,2266.27,2025-10,88.0,1.0,346.0,0.17341040462427745,ACTIVE_COHORT_MEMBER
C000426,2026-08-10,2026-08-10,1.0,4176.24,4176.24,2026-08,134.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000427,,,,,,,,,,,NO_BOOKING
C000428,2026-01-25,2026-01-25,1.0,4799.58,4799.58,2026-01,331.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000429,,,,,,,,,,,NO_BOOKING
C000430,,,,,,,,,,,NO_BOOKING
C000431,2025-10-18,2025-10-18,1.0,2138.05,2138.05,2025-10,430.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000432,2026-07-16,2026-09-01,2.0,4853.27,2426.635,2026-07,112.0,1.0,47.0,1.2765957446808511,ACTIVE_COHORT_MEMBER
C000433,2025-12-04,2026-02-26,2.0,7012.09,3506.045,2025-12,299.0,1.0,84.0,0.7142857142857143,ACTIVE_COHORT_MEMBER
C000434,2025-09-15,2025-09-15,1.0,3751.19,3751.19,2025-09,463.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000435,,,,,,,,,,,NO_BOOKING
C000436,2026-04-04,2026-04-04,1.0,903.0,903.0,2026-04,262.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000437,2026-02-15,2026-02-15,1.0,3944.32,3944.32,2026-02,310.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000438,2026-06-12,2026-06-30,2.0,9052.97,4526.485,2026-06,175.0,1.0,18.0,2.0,ACTIVE_COHORT_MEMBER
C000439,,,,,,,,,,,NO_BOOKING
C000440,,,,,,,,,,,NO_BOOKING
C000441,2026-04-07,2026-04-07,1.0,1488.86,1488.86,2026-04,259.0,0.0,0.0,1.0,ACTIVE_COHORT_MEMBER
C000442,2026-03-28,2026-06-23,4.0,11429.89,2857.4725,2026-03,182.0,1.0,87.0,1.3793103448275863,ACTIVE_COHORT_MEMBER
C000443,2025-10-31,2026-09-05,2.0,6987.1,3493.55,2025-10,108.0,1.0,309.0,0.1941747572815534,ACTIVE_COHORT_MEMBER
