customer_id,total_bookings,total_revenue,average_booking_value,first_booking_date,last_booking_date,recency_days,booking_frequency,repeat_booking_flag,customer_segment,segment_reason,complaint_segment_status,complaint_segment_reason,is_vip,is_loyal,is_new,is_at_risk,is_dormant,cohort_month,cohort_status,cluster_id,cluster_status,segmentation_status,segmentation_method
C000077,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000078,2.0,4388.19,2194.09,2025-12-22,2026-02-10,315.0,1.2,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000079,2.0,3500.91,1750.46,2026-03-09,2026-03-25,272.0,2.0,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-03,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000080,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000081,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000082,1.0,2925.28,2925.28,2026-06-10,2026-06-10,195.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000083,2.0,6669.94,3334.97,2026-01-10,2026-02-22,303.0,1.3953,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000084,1.0,4153.24,4153.24,2026-09-03,2026-09-03,110.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-09,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000085,1.0,2171.27,2171.27,2026-01-29,2026-01-29,327.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000086,1.0,4809.67,4809.67,2025-12-02,2025-12-02,385.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000087,2.0,5301.37,2650.68,2026-02-15,2026-12-07,15.0,0.2034,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000088,1.0,715.88,715.88,2026-08-13,2026-08-13,131.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000089,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000090,4.0,10761.5,2690.38,2025-11-02,2026-09-05,108.0,0.3909,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000091,1.0,1342.12,1342.12,2026-08-07,2026-08-07,137.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000092,1.0,552.89,552.89,2025-12-15,2025-12-15,372.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-12,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000093,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000094,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000095,2.0,7167.53,3583.77,2025-12-10,2026-06-15,190.0,0.3209,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000096,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000097,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000098,1.0,2817.88,2817.88,2026-11-03,2026-11-03,49.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000099,3.0,5185.18,1728.39,2026-06-27,2026-08-29,115.0,1.4286,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000100,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000101,1.0,3306.38,3306.38,2025-11-21,2025-11-21,396.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-11,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000102,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000103,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000104,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000105,1.0,3872.77,3872.77,2026-01-07,2026-01-07,349.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000106,3.0,9051.36,3017.12,2025-11-22,2026-08-25,119.0,0.3261,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000107,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000108,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000109,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000110,2.0,8469.37,4234.68,2025-11-30,2026-07-19,156.0,0.2597,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000111,1.0,1198.43,1198.43,2026-02-12,2026-02-12,313.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-02,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000112,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000113,1.0,3974.09,3974.09,2026-08-02,2026-08-02,142.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000114,1.0,3205.08,3205.08,2026-08-21,2026-08-21,123.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000115,2.0,2002.86,1001.43,2026-05-14,2026-07-07,168.0,1.1111,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000116,4.0,13661.22,3415.3,2025-12-17,2026-05-17,219.0,0.7947,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000117,2.0,9096.21,4548.1,2025-12-03,2026-04-30,236.0,0.4054,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000118,1.0,1960.71,1960.71,2025-10-13,2025-10-13,435.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000119,1.0,1975.99,1975.99,2025-10-16,2025-10-16,432.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000120,1.0,1215.17,1215.17,2026-07-24,2026-07-24,151.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-07,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000121,2.0,5188.59,2594.3,2026-01-01,2026-09-04,109.0,0.2439,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000122,1.0,1000.36,1000.36,2026-11-07,2026-11-07,45.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-11,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000123,2.0,6724.14,3362.07,2025-10-31,2026-06-09,196.0,0.2715,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-10,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000124,1.0,4389.49,4389.49,2026-09-30,2026-09-30,83.0,1.0,0,NEW,Single-booking customer with recency <= 90 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,1,0,0,2026-09,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000125,2.0,3277.29,1638.64,2025-10-13,2026-01-28,328.0,0.5607,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000126,2.0,5793.15,2896.58,2026-01-09,2026-04-09,257.0,0.6667,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000127,2.0,3784.95,1892.48,2025-11-22,2026-03-08,289.0,0.566,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-11,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000128,2.0,3218.27,1609.14,2026-01-09,2026-08-23,121.0,0.2655,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000129,4.0,14637.69,3659.42,2026-03-15,2026-07-09,166.0,1.0345,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000130,3.0,6434.57,2144.86,2025-12-24,2026-01-27,329.0,2.6471,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-12,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000131,2.0,3600.31,1800.16,2025-12-15,2026-09-15,98.0,0.219,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-12,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000132,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000133,1.0,1787.45,1787.45,2025-10-11,2025-10-11,437.0,1.0,0,DORMANT,Customer with booking history and recency > 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,1,2025-10,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000134,2.0,5263.18,2631.59,2026-05-02,2026-09-15,98.0,0.4412,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-05,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000135,1.0,2583.08,2583.08,2026-08-16,2026-08-16,128.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,2.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000136,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000137,3.0,10341.14,3447.05,2025-10-29,2026-09-09,104.0,0.2857,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-10,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000138,2.0,7878.38,3939.19,2026-02-27,2026-04-02,264.0,1.7647,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-02,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000139,2.0,3050.14,1525.07,2026-04-27,2026-05-01,235.0,2.0,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-04,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000140,1.0,3223.48,3223.48,2026-08-02,2026-08-02,142.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-08,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000141,2.0,4409.67,2204.84,2025-08-18,2026-09-19,94.0,0.1511,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-08,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000142,2.0,4035.61,2017.8,2026-01-05,2026-02-13,312.0,1.5385,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-01,ACTIVE_COHORT_MEMBER,0.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000143,3.0,11440.24,3813.41,2025-08-31,2026-01-04,352.0,0.7143,1,VIP,Top-value customer with total revenue at or above the 90th percentile.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,1,0,0,0,0,2025-08,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000144,3.0,7060.15,2353.38,2026-01-20,2026-10-18,65.0,0.3321,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-01,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000145,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000146,3.0,10454.89,3484.96,2025-11-17,2026-08-01,143.0,0.3502,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,4.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000147,2.0,7282.3,3641.15,2026-03-16,2026-06-22,183.0,0.6122,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000148,2.0,8844.59,4422.3,2025-10-31,2026-06-17,188.0,0.262,1,AT_RISK,Repeat customer inactive for more than 180 days and not beyond 365 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,1,0,2025-10,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000149,3.0,6067.91,2022.64,2026-03-21,2026-07-09,166.0,0.8182,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2026-03,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000150,0.0,0.0,0.0,,,0.0,0.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,,NO_BOOKING,,NO_BOOKING_ACTIVITY,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000151,1.0,3678.85,3678.85,2026-06-10,2026-06-10,195.0,1.0,0,OTHER,Does not match an active roadmap segment rule.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,0,0,0,0,2026-06,ACTIVE_COHORT_MEMBER,3.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
C000152,3.0,7375.33,2458.44,2025-11-16,2026-07-28,147.0,0.3543,1,LOYAL,Repeat customer with recency <= 180 days.,NOT_SUPPORTED,Complaint data is not available in the current dataset.,0,1,0,0,0,2025-11,ACTIVE_COHORT_MEMBER,1.0,CLUSTERED,READY,RULE_BASED_PRIMARY_WITH_COHORT_AND_EXPLORATORY_CLUSTER
