booking_id,customer_id,trip_id,booking_date,booking_amount,booking_status
B000470,C004080,T000001,2026-03-24,640.23,Confirmed
B000471,C001572,T000039,2025-08-30,1720.95,Confirmed
B000472,C002144,T000021,2026-07-03,1481.96,Confirmed
B000473,C001688,T000001,2025-12-11,723.34,Confirmed
B000474,C004133,T000015,2026-04-08,2712.98,Confirmed
B000475,C003852,T000004,2026-01-08,2608.86,Confirmed
B000476,C003441,T000020,2026-06-16,849.85,Confirmed
B000477,C003767,T000010,2026-03-06,1678.33,Pending
B000478,C002327,T000023,2026-06-10,4789.95,Confirmed
B000479,C002915,T000041,2026-05-31,998.31,Confirmed
B000480,C004969,T000034,2026-07-31,1872.58,Pending
B000481,C003953,T000046,2026-06-10,661.38,Pending
B000482,C000596,T000048,2026-09-22,1169.99,Confirmed
B000483,C000729,T000033,2026-04-24,3647.29,Confirmed
B000484,C001366,T000034,2026-05-12,2150.22,Confirmed
B000485,C004493,T000039,2025-10-03,2534.34,Confirmed
B000486,C000699,T000010,2026-06-06,1206.4,Confirmed
B000487,C000396,T000020,2026-06-30,3569.63,Confirmed
B000488,C004172,T000001,2026-01-01,3881.85,Cancelled
B000489,C004361,T000013,2026-03-04,1315.0,Confirmed
B000490,C002503,T000001,2026-01-31,702.47,Confirmed
B000491,C001820,T000005,2025-12-06,864.24,Confirmed
B000492,C000718,T000016,2026-02-25,3456.71,Confirmed
B000493,C002783,T000015,2025-12-12,1109.8,Confirmed
B000494,C004947,T000049,2025-10-20,2722.63,Cancelled
B000495,C003578,T000028,2026-05-23,1186.89,Pending
B000496,C000144,T000031,2026-01-20,1265.67,Pending
B000497,C004981,T000023,2026-07-22,519.62,Confirmed
B000498,C003141,T000048,2026-06-29,1943.71,Cancelled
B000499,C004492,T000045,2025-07-27,904.09,Confirmed
B000500,C002939,T000043,2026-07-25,2272.83,Confirmed
B000501,C003637,T000017,2026-02-05,3190.03,Confirmed
B000502,C003223,T000049,2026-01-30,2153.89,Confirmed
B000503,C001168,T000034,2026-07-10,3672.87,Confirmed
B000504,C002617,T000013,2026-02-14,3836.53,Cancelled
B000505,C001063,T000014,2026-08-29,3634.73,Pending
B000506,C002157,T000011,2026-07-30,4715.21,Confirmed
B000507,C002983,T000028,2026-05-15,1567.82,Confirmed
B000508,C003295,T000042,2026-04-10,1352.55,Confirmed
B000509,C004730,T000032,2026-02-01,3243.7,Confirmed
B000510,C001157,T000035,2026-02-14,3176.95,Confirmed
B000511,C000733,T000031,2025-09-30,2795.44,Pending
B000512,C004331,T000017,2026-02-05,519.59,Confirmed
B000513,C004847,T000047,2026-04-02,2998.57,Confirmed
B000514,C000954,T000009,2026-02-01,4697.59,Cancelled
B000515,C002540,T000010,2026-02-21,2005.6,Confirmed
B000516,C003325,T000008,2026-01-12,4854.2,Confirmed
B000517,C003302,T000021,2026-06-18,2105.41,Confirmed
B000518,C001543,T000013,2026-01-22,1129.35,Confirmed
B000519,C001192,T000050,2026-10-17,2292.82,Confirmed
B000520,C002994,T000005,2026-02-08,2725.75,Confirmed
B000521,C002682,T000006,2026-06-24,3332.59,Confirmed
B000522,C001218,T000030,2025-11-19,2771.95,Confirmed
B000523,C001541,T000031,2025-12-23,2915.23,Confirmed
B000524,C003237,T000017,2025-12-19,608.3,Confirmed
B000525,C002387,T000011,2026-11-18,1641.29,Pending
B000526,C003720,T000020,2026-11-27,1898.13,Confirmed
B000527,C001389,T000048,2026-09-21,4941.9,Cancelled
B000528,C001857,T000009,2025-12-14,1830.05,Cancelled
B000529,C001366,T000002,2026-07-23,4534.6,Cancelled
B000530,C000500,T000037,2025-10-12,1871.31,Pending
B000531,C001681,T000001,2026-03-23,932.5,Confirmed
B000532,C000511,T000004,2026-03-29,1614.28,Confirmed
B000533,C004313,T000036,2026-02-20,1727.73,Confirmed
B000534,C001325,T000025,2026-10-28,4902.12,Confirmed
B000535,C001156,T000003,2026-06-10,3534.31,Confirmed
B000536,C001828,T000009,2026-04-20,4692.56,Confirmed
B000537,C003142,T000022,2026-05-02,4257.48,Confirmed
B000538,C003487,T000023,2026-08-29,3103.69,Cancelled
B000539,C001811,T000012,2026-03-01,3539.25,Pending
B000540,C002924,T000010,2026-02-25,3311.77,Cancelled
B000541,C002215,T000034,2026-04-19,3498.18,Confirmed
B000542,C004187,T000043,2026-07-02,1691.48,Confirmed
B000543,C000714,T000010,2026-05-05,2336.56,Cancelled
B000544,C003603,T000030,2025-08-29,3166.77,Confirmed
B000545,C004135,T000022,2026-02-22,661.68,Cancelled
B000546,C003523,T000006,2026-02-09,2672.76,Cancelled
B000547,C004269,T000050,2026-08-08,4368.77,Confirmed
B000548,C004749,T000002,2026-06-24,2715.65,Confirmed
B000549,C004850,T000030,2025-10-14,2985.46,Confirmed
B000550,C001244,T000002,2026-08-25,1408.57,Confirmed
B000551,C003710,T000032,2026-04-05,4074.55,Confirmed
B000552,C001082,T000042,2026-01-30,2114.95,Pending
B000553,C000456,T000016,2026-02-17,4804.64,Confirmed
B000554,C004925,T000012,2025-10-03,4971.72,Confirmed
B000555,C000895,T000001,2026-04-06,4622.0,Confirmed
B000556,C001385,T000008,2025-11-08,881.95,Confirmed
B000557,C001959,T000048,2026-07-25,1999.32,Cancelled
B000558,C003073,T000050,2026-06-05,4753.12,Confirmed
B000559,C001997,T000013,2026-03-17,4120.4,Pending
B000560,C004286,T000015,2026-04-08,4600.33,Pending
B000561,C000505,T000044,2025-12-23,3076.49,Cancelled
B000562,C001215,T000008,2026-04-06,2661.79,Confirmed
B000563,C001532,T000010,2026-03-13,979.23,Confirmed
B000564,C003441,T000046,2026-06-21,4277.62,Cancelled
B000565,C000824,T000005,2025-11-20,3853.14,Cancelled
B000566,C000929,T000050,2026-05-17,764.94,Confirmed
B000567,C000134,T000019,2026-05-02,1442.37,Confirmed
B000568,C002106,T000047,2026-01-19,3007.75,Confirmed
B000569,C003628,T000038,2026-11-16,3579.81,Pending
B000570,C004781,T000011,2026-10-12,1119.52,Confirmed
B000571,C001853,T000043,2026-08-07,1601.71,Confirmed
B000572,C004911,T000020,2026-11-18,1369.0,Confirmed
B000573,C004176,T000020,2026-07-30,1489.99,Cancelled
B000574,C002934,T000021,2026-06-20,4643.21,Confirmed
B000575,C003285,T000018,2026-07-29,3721.19,Confirmed
B000576,C004299,T000050,2026-06-25,3816.98,Confirmed
B000577,C002812,T000010,2026-07-25,4072.98,Confirmed
B000578,C001251,T000034,2026-09-08,2104.58,Confirmed
B000579,C003513,T000026,2025-11-11,3952.33,Confirmed
B000580,C001257,T000030,2025-11-09,4902.86,Confirmed
B000581,C003377,T000009,2026-01-30,3642.77,Confirmed
B000582,C003487,T000046,2026-07-28,2375.39,Confirmed
B000583,C003585,T000031,2025-09-16,3723.62,Confirmed
B000584,C001397,T000042,2025-11-25,4553.58,Pending
B000585,C003638,T000004,2025-12-03,1079.43,Pending
B000586,C003331,T000006,2026-01-11,1693.83,Confirmed
B000587,C002704,T000014,2026-12-05,4636.83,Confirmed
B000588,C000471,T000004,2026-03-05,4758.05,Confirmed
B000589,C001354,T000026,2025-08-14,2678.63,Cancelled
B000590,C002784,T000047,2026-05-14,2185.48,Confirmed
B000591,C002832,T000048,2026-09-13,1772.52,Confirmed
B000592,C000358,T000039,2025-12-13,2744.38,Cancelled
B000593,C003020,T000017,2026-04-24,4705.39,Confirmed
B000594,C000668,T000019,2026-06-05,1174.14,Confirmed
B000595,C004469,T000049,2025-11-09,2389.24,Confirmed
B000596,C001146,T000006,2026-05-29,4602.24,Confirmed
B000597,C004186,T000029,2026-11-03,2071.04,Pending
B000598,C003720,T000011,2026-07-27,3956.37,Confirmed
B000599,C002746,T000016,2026-03-27,2251.67,Confirmed
B000600,C000540,T000030,2025-11-08,4122.17,Confirmed
B000601,C002780,T000025,2026-05-17,4914.51,Confirmed
B000602,C004965,T000040,2026-03-08,2245.2,Confirmed
B000603,C004137,T000011,2026-07-13,4302.94,Confirmed
B000604,C004836,T000007,2025-07-25,4947.88,Confirmed
B000605,C003776,T000026,2025-08-09,4927.24,Confirmed
B000606,C002509,T000022,2026-05-23,2451.97,Confirmed
B000607,C002780,T000025,2026-08-15,2685.93,Confirmed
B000608,C000925,T000019,2026-09-06,1865.31,Confirmed
B000609,C002957,T000031,2025-12-10,1913.08,Confirmed
B000610,C001582,T000026,2025-09-21,2716.12,Confirmed
B000611,C003325,T000042,2026-03-03,1402.33,Confirmed
B000612,C004486,T000041,2026-07-22,3700.05,Confirmed
B000613,C000256,T000036,2026-05-09,2913.39,Confirmed
B000614,C004805,T000023,2026-09-10,4541.31,Confirmed
B000615,C001839,T000047,2026-04-04,4147.62,Confirmed
B000616,C001945,T000013,2025-12-22,1951.12,Confirmed
B000617,C000010,T000025,2026-06-19,2776.12,Confirmed
B000618,C002872,T000002,2026-10-24,3877.32,Cancelled
B000619,C000798,T000002,2026-10-15,1369.4,Confirmed
B000620,C004973,T000016,2025-11-12,642.19,Pending
B000621,C001016,T000009,2026-02-10,4335.37,Cancelled
B000622,C001825,T000028,2026-05-13,1118.98,Confirmed
B000623,C004470,T000013,2026-03-09,4502.35,Cancelled
B000624,C003137,T000035,2026-01-29,4611.24,Confirmed
B000625,C002194,T000041,2026-05-28,2573.15,Confirmed
B000626,C000224,T000013,2026-03-13,4130.52,Confirmed
B000627,C004949,T000031,2026-01-27,2134.36,Pending
B000628,C004159,T000021,2026-05-05,4362.19,Confirmed
B000629,C003926,T000032,2026-04-01,4211.07,Confirmed
B000630,C004785,T000034,2026-05-30,853.33,Cancelled
B000631,C004001,T000008,2026-02-15,3121.71,Pending
B000632,C001634,T000041,2026-07-20,3380.0,Confirmed
B000633,C002153,T000048,2026-05-02,503.86,Confirmed
B000634,C000511,T000002,2026-06-21,4909.63,Confirmed
B000635,C000385,T000038,2026-12-12,2329.55,Confirmed
B000636,C000405,T000032,2026-06-10,2828.04,Pending
B000637,C004614,T000040,2026-04-28,1376.62,Confirmed
B000638,C004572,T000028,2026-04-05,3249.13,Pending
B000639,C002001,T000037,2025-10-03,4147.79,Cancelled
B000640,C002757,T000041,2026-08-20,3136.52,Confirmed
B000641,C001669,T000001,2026-02-21,4046.16,Confirmed
B000642,C001461,T000041,2026-07-06,3789.99,Confirmed
B000643,C003637,T000010,2026-05-03,1569.46,Confirmed
B000644,C002725,T000004,2025-12-17,2461.16,Confirmed
B000645,C004810,T000035,2026-01-17,1168.82,Confirmed
B000646,C004179,T000010,2026-07-19,688.71,Confirmed
B000647,C002049,T000047,2026-01-10,783.81,Confirmed
B000648,C004147,T000011,2026-11-09,4741.25,Confirmed
B000649,C004781,T000014,2026-08-26,4930.42,Confirmed
B000650,C000717,T000038,2026-09-27,927.4,Confirmed
B000651,C004545,T000012,2026-01-20,2008.37,Confirmed
B000652,C004977,T000045,2025-10-03,1014.89,Confirmed
B000653,C004584,T000017,2026-03-12,4254.03,Confirmed
B000654,C001824,T000016,2026-02-17,2733.34,Confirmed
B000655,C002082,T000035,2026-05-24,3295.68,Pending
B000656,C003420,T000002,2026-07-27,2929.6,Confirmed
B000657,C001575,T000011,2026-11-04,3696.14,Confirmed
B000658,C000250,T000041,2026-07-14,1936.1,Confirmed
B000659,C000674,T000003,2026-05-19,1118.72,Confirmed
B000660,C004534,T000029,2026-11-11,579.29,Confirmed
B000661,C002166,T000018,2026-10-28,2505.62,Confirmed
B000662,C000771,T000020,2026-09-03,4585.25,Confirmed
B000663,C003963,T000047,2025-12-31,1873.7,Confirmed
B000664,C004364,T000014,2026-07-24,1381.81,Confirmed
B000665,C001985,T000034,2026-05-28,4667.19,Confirmed
B000666,C001078,T000049,2026-01-30,974.52,Confirmed
B000667,C000236,T000031,2026-01-07,733.1,Cancelled
B000668,C000389,T000040,2026-07-12,4457.36,Cancelled
B000669,C003038,T000042,2026-04-26,3654.09,Confirmed
B000670,C004859,T000018,2026-10-24,2399.31,Cancelled
B000671,C001849,T000030,2025-12-23,3885.55,Confirmed
B000672,C004720,T000025,2026-07-08,3836.48,Confirmed
B000673,C002815,T000019,2026-08-05,680.27,Confirmed
B000674,C003375,T000008,2026-01-15,3543.11,Pending
B000675,C003279,T000028,2026-03-24,3383.93,Confirmed
B000676,C001253,T000008,2026-03-13,4837.01,Confirmed
B000677,C003982,T000031,2025-10-06,4849.8,Pending
B000678,C004674,T000003,2026-09-05,2200.1,Confirmed
B000679,C002123,T000003,2026-08-17,3154.29,Cancelled
B000680,C004531,T000044,2026-02-02,1136.11,Confirmed
B000681,C002151,T000022,2026-06-14,799.05,Confirmed
B000682,C004860,T000017,2026-05-06,2447.51,Pending
B000683,C001330,T000036,2026-01-23,3604.47,Confirmed
B000684,C001359,T000017,2026-05-23,3054.93,Cancelled
B000685,C002483,T000014,2026-07-31,2433.46,Pending
B000686,C004543,T000009,2025-12-11,4181.51,Confirmed
B000687,C002018,T000030,2025-12-23,4074.92,Confirmed
B000688,C001332,T000021,2026-07-28,3793.74,Confirmed
B000689,C004345,T000012,2025-10-12,846.65,Confirmed
B000690,C004262,T000037,2026-01-09,4084.11,Confirmed
B000691,C001359,T000032,2026-04-12,4637.4,Pending
B000692,C004638,T000011,2026-07-15,767.49,Confirmed
B000693,C004855,T000020,2026-09-10,2307.52,Pending
B000694,C003178,T000035,2026-05-22,4947.6,Cancelled
B000695,C002129,T000047,2026-06-09,3196.57,Pending
B000696,C002181,T000046,2026-09-26,2811.1,Pending
B000697,C004893,T000011,2026-08-13,1298.51,Confirmed
B000698,C000138,T000008,2026-02-27,3044.69,Cancelled
B000699,C003473,T000004,2025-11-04,2475.69,Confirmed
B000700,C002833,T000027,2026-08-28,1073.49,Confirmed
B000701,C003580,T000044,2025-12-10,2589.5,Confirmed
B000702,C003032,T000040,2026-04-27,1239.8,Confirmed
B000703,C004165,T000038,2026-11-09,3787.99,Confirmed
B000704,C002594,T000047,2026-03-28,4881.42,Confirmed
B000705,C004301,T000030,2025-10-15,2613.1,Confirmed
B000706,C003819,T000044,2026-02-26,3345.66,Confirmed
B000707,C004139,T000048,2026-05-10,2439.39,Confirmed
B000708,C003824,T000048,2026-05-06,1123.04,Cancelled
B000709,C004043,T000027,2026-07-20,4867.5,Confirmed
B000710,C001907,T000021,2026-06-14,1083.1,Confirmed
B000711,C000761,T000020,2026-08-08,1002.32,Cancelled
B000712,C003446,T000004,2026-01-26,2566.28,Pending
B000713,C000900,T000011,2026-11-15,3464.99,Cancelled
B000714,C004456,T000013,2026-03-14,2097.15,Confirmed
B000715,C002948,T000009,2025-11-30,1366.33,Confirmed
B000716,C001720,T000004,2025-12-29,4185.34,Confirmed
B000717,C000281,T000012,2025-12-25,2133.96,Confirmed
B000718,C003267,T000009,2026-01-17,1374.44,Confirmed
B000719,C001888,T000013,2026-02-01,2142.88,Confirmed
B000720,C003267,T000048,2026-06-10,1465.49,Pending
B000721,C000667,T000026,2025-10-25,2837.51,Confirmed
B000722,C004189,T000038,2026-07-25,3507.3,Confirmed
B000723,C000672,T000042,2026-03-10,4098.01,Confirmed
B000724,C001970,T000013,2025-10-24,1524.03,Confirmed
B000725,C004157,T000039,2026-01-27,1251.29,Confirmed
B000726,C003123,T000028,2026-06-11,588.22,Confirmed
B000727,C004700,T000019,2026-08-30,1526.39,Confirmed
B000728,C004778,T000024,2026-03-30,607.57,Cancelled
B000729,C003901,T000019,2026-09-01,2054.63,Cancelled
B000730,C000524,T000049,2025-11-21,1155.62,Confirmed
B000731,C002394,T000013,2026-02-25,3109.53,Cancelled
B000732,C003118,T000013,2025-12-02,2226.77,Confirmed
B000733,C002594,T000028,2026-06-17,921.13,Confirmed
B000734,C001969,T000002,2026-07-06,2299.4,Confirmed
B000735,C001754,T000010,2026-03-12,1442.07,Confirmed
B000736,C002297,T000022,2026-05-21,3560.8,Confirmed
B000737,C002262,T000013,2026-01-29,2139.96,Confirmed
B000738,C002287,T000009,2026-02-18,1161.64,Confirmed
B000739,C004203,T000033,2026-02-14,2073.21,Confirmed
B000740,C002879,T000014,2026-08-09,1509.7,Cancelled
B000741,C004144,T000048,2026-06-11,4081.01,Confirmed
B000742,C003645,T000020,2026-07-19,4925.15,Cancelled
B000743,C004433,T000015,2026-01-06,614.71,Confirmed
B000744,C002056,T000032,2026-03-23,3605.09,Cancelled
B000745,C004721,T000033,2026-05-04,1687.81,Confirmed
B000746,C001277,T000017,2025-12-26,798.84,Confirmed
B000747,C002767,T000024,2026-01-06,564.58,Confirmed
B000748,C000303,T000030,2025-10-04,4464.54,Confirmed
B000749,C000639,T000013,2026-01-25,2091.23,Confirmed
B000750,C000056,T000047,2026-03-13,4975.45,Cancelled
B000751,C004822,T000048,2026-07-23,2490.7,Pending
B000752,C000526,T000016,2026-02-22,1344.19,Confirmed
B000753,C004570,T000002,2026-11-22,3997.15,Confirmed
B000754,C004124,T000017,2026-03-12,4669.21,Confirmed
B000755,C002126,T000032,2026-01-04,4170.29,Pending
B000756,C003288,T000043,2026-08-19,3853.4,Confirmed
B000757,C000365,T000008,2025-12-15,2006.15,Confirmed
B000758,C004622,T000003,2026-09-01,790.21,Confirmed
B000759,C004979,T000012,2025-11-08,1405.85,Confirmed
B000760,C001647,T000020,2026-11-27,2510.65,Confirmed
B000761,C000919,T000016,2026-01-14,4802.9,Confirmed
B000762,C002798,T000014,2026-11-23,3752.84,Confirmed
B000763,C001532,T000016,2026-04-27,4227.27,Confirmed
B000764,C003346,T000049,2026-02-24,1747.82,Cancelled
B000765,C001907,T000043,2026-09-11,3577.2,Pending
B000766,C003087,T000049,2025-12-28,4380.97,Confirmed
B000767,C004581,T000033,2026-06-21,2657.35,Confirmed
B000768,C002076,T000030,2025-10-21,2434.51,Confirmed
B000769,C000714,T000012,2026-02-18,3737.32,Confirmed
B000770,C001063,T000015,2026-01-11,3019.6,Confirmed
B000771,C001977,T000018,2026-06-21,4969.27,Confirmed
B000772,C001297,T000028,2026-08-04,2412.96,Confirmed
B000773,C000126,T000023,2026-04-09,1291.74,Confirmed
B000774,C004633,T000014,2026-11-04,2623.71,Confirmed
B000775,C003597,T000030,2025-12-13,1558.42,Confirmed
B000776,C003284,T000033,2026-01-18,3025.64,Cancelled
B000777,C001604,T000045,2026-01-02,1066.09,Confirmed
B000778,C000067,T000015,2026-05-10,4774.89,Pending
B000779,C000233,T000007,2025-09-04,4369.2,Cancelled
B000780,C002157,T000015,2026-04-18,1200.04,Confirmed
B000781,C001170,T000042,2026-03-28,1275.77,Confirmed
B000782,C002159,T000046,2026-08-08,2805.97,Confirmed
B000783,C004207,T000038,2026-10-29,3977.97,Confirmed
B000784,C001494,T000046,2026-09-17,1485.86,Confirmed
B000785,C004719,T000044,2026-01-09,774.37,Confirmed
B000786,C004008,T000011,2026-10-04,2954.9,Pending
B000787,C002473,T000029,2026-08-22,3612.19,Cancelled
B000788,C002661,T000031,2025-12-25,1599.64,Confirmed
B000789,C002740,T000025,2026-08-19,3828.96,Confirmed
B000790,C001762,T000024,2025-12-14,4777.9,Cancelled
B000791,C003515,T000019,2026-05-05,1116.83,Confirmed
B000792,C001976,T000002,2026-10-15,2799.63,Confirmed
B000793,C002363,T000022,2026-05-11,755.79,Confirmed
B000794,C000877,T000020,2026-07-28,1429.97,Cancelled
B000795,C003813,T000033,2026-02-15,904.19,Confirmed
B000796,C003449,T000008,2025-12-01,2318.03,Cancelled
B000797,C001313,T000025,2026-06-25,4193.74,Confirmed
B000798,C001461,T000046,2026-08-26,3097.09,Confirmed
B000799,C002710,T000009,2026-01-01,1501.63,Confirmed
B000800,C002325,T000034,2026-07-26,680.5,Confirmed
B000801,C001734,T000023,2026-08-22,2990.29,Confirmed
B000802,C001606,T000005,2026-01-17,1097.59,Confirmed
B000803,C002564,T000025,2026-08-29,2042.3,Confirmed
B000804,C003422,T000008,2026-03-19,2795.87,Confirmed
B000805,C003518,T000016,2025-12-27,4566.8,Confirmed
B000806,C002398,T000048,2026-08-27,868.2,Confirmed
B000807,C003736,T000045,2025-10-20,3508.73,Confirmed
B000808,C002871,T000015,2026-04-23,563.37,Confirmed
B000809,C001161,T000001,2025-12-09,3334.59,Confirmed
B000810,C004855,T000022,2026-01-17,2981.9,Confirmed
B000811,C000243,T000003,2026-04-24,4153.4,Confirmed
B000812,C002591,T000038,2026-08-13,2892.48,Confirmed
B000813,C001064,T000014,2026-10-10,2086.77,Confirmed
B000814,C004325,T000036,2026-02-04,1592.38,Confirmed
B000815,C002596,T000018,2026-10-08,883.62,Pending
B000816,C000920,T000047,2026-03-25,2905.76,Confirmed
B000817,C000006,T000041,2026-11-06,4497.45,Confirmed
B000818,C000468,T000018,2026-08-19,2816.35,Confirmed
B000819,C004171,T000003,2026-04-10,3825.96,Confirmed
B000820,C000004,T000010,2026-02-19,1842.96,Confirmed
B000821,C000646,T000049,2025-10-10,2516.59,Confirmed
B000822,C000118,T000039,2025-10-13,1960.71,Confirmed
B000823,C002929,T000047,2026-04-26,991.7,Pending
B000824,C002552,T000001,2025-11-22,2376.45,Confirmed
B000825,C004290,T000027,2026-03-20,3939.29,Confirmed
B000826,C000847,T000027,2026-06-03,2277.39,Confirmed
B000827,C002763,T000011,2026-11-16,3425.81,Confirmed
B000828,C001142,T000049,2025-10-19,3913.77,Confirmed
B000829,C001811,T000005,2025-11-23,1952.31,Confirmed
B000830,C000724,T000007,2025-10-26,4088.82,Cancelled
B000831,C000225,T000019,2026-06-14,2025.17,Confirmed
B000832,C004628,T000029,2026-07-21,1652.48,Confirmed
B000833,C004209,T000015,2026-01-16,1501.01,Confirmed
B000834,C004655,T000035,2026-05-01,1399.57,Cancelled
B000835,C002049,T000047,2026-04-20,3817.06,Cancelled
B000836,C004750,T000037,2025-10-21,4493.79,Cancelled
B000837,C004416,T000012,2025-11-30,1537.92,Confirmed
B000838,C001574,T000030,2026-01-12,883.58,Confirmed
B000839,C001829,T000020,2026-11-27,1911.95,Confirmed
B000840,C001918,T000037,2025-09-09,3460.31,Pending
B000841,C004235,T000003,2026-09-19,2158.34,Confirmed
B000842,C002027,T000009,2026-03-06,2971.29,Cancelled
B000843,C003745,T000041,2026-09-15,3849.37,Confirmed
B000844,C000902,T000039,2025-12-07,2338.15,Confirmed
B000845,C004786,T000026,2026-01-06,4998.63,Confirmed
B000846,C002040,T000002,2026-10-09,1840.77,Confirmed
B000847,C000010,T000023,2026-08-09,4902.12,Confirmed
B000848,C000261,T000023,2026-05-29,1413.63,Confirmed
B000849,C001674,T000021,2026-10-14,999.19,Confirmed
B000850,C002220,T000016,2026-03-28,3878.74,Cancelled
B000851,C002061,T000009,2026-02-06,3660.39,Confirmed
B000852,C003714,T000013,2026-01-05,4150.26,Cancelled
B000853,C001620,T000028,2026-05-28,2046.16,Confirmed
B000854,C000321,T000027,2026-06-29,4688.63,Cancelled
B000855,C001343,T000017,2026-05-07,1037.67,Confirmed
